District,Year,Enrolled,Status,Percentage
29,2019,416427.0,Present Percentage,92.40515144311007
29,2019,367790.0,Present Percentage,91.26675548546726
29,2019,499887.0,Present Percentage,89.9253231230258
29,2019,368613.0,Present Percentage,91.80793949209604
29,2019,246204.0,Present Percentage,88.37508732595734
29,2020,232392.0,Present Percentage,83.30579365898998
29,2020,490682.0,Present Percentage,87.75602121129367
29,2020,420766.0,Present Percentage,87.70694400212945
29,2020,396961.0,Present Percentage,88.9510556452649
29,2020,443606.0,Present Percentage,89.84346469614928
29,2020,322114.0,Present Percentage,90.49156509807086
29,2020,466883.0,Present Percentage,90.83025083372065
29,2020,466551.0,Present Percentage,90.23708019059009
29,2020,443292.0,Present Percentage,89.94116744719057
29,2020,397112.0,Present Percentage,86.94725921150707
30,2018,578945.0,Present Percentage,94.20152173349801
30,2018,849721.0,Present Percentage,95.14570076531002
30,2018,693573.0,Present Percentage,94.02297955658597
30,2018,576774.0,Present Percentage,93.54513206212486
30,2018,759933.0,Present Percentage,91.6112341482736
30,2018,536843.0,Present Percentage,93.05811941293824
30,2018,766387.0,Present Percentage,93.66247078825711
30,2018,613067.0,Present Percentage,94.00734340618561
30,2018,843269.0,Present Percentage,93.38787504343216
30,2018,518691.0,Present Percentage,88.21379202646662
30,2019,643266.0,Present Percentage,94.65664281961116
30,2019,755779.0,Present Percentage,95.06363632755078
30,2019,641799.0,Present Percentage,93.93236823366817
30,2019,566034.0,Present Percentage,92.7755223184473
30,2019,744840.0,Present Percentage,91.91383384351002
30,2019,565043.0,Present Percentage,93.19857072824546
30,2019,376517.0,Present Percentage,89.87429518454678
30,2020,362843.0,Present Percentage,87.79747714576277
30,2020,763159.0,Present Percentage,89.73267693888167
30,2020,653198.0,Present Percentage,91.48895128276571
30,2020,615745.0,Present Percentage,93.05654126302284
30,2020,687164.0,Present Percentage,93.42325849433323
30,2020,495027.0,Present Percentage,93.91063517747517
30,2020,721360.0,Present Percentage,93.48439059554175
30,2020,721017.0,Present Percentage,92.89808700765724
30,2020,685324.0,Present Percentage,92.10577770514384
30,2020,622875.0,Present Percentage,87.1507124222356
31,2018,892420.0,Present Percentage,94.65195759844019
31,2018,1309510.0,Present Percentage,94.36476239203976
31,2018,1071635.0,Present Percentage,92.2954177495136
31,2018,892958.0,Present Percentage,92.14039182133986
31,2018,1164356.0,Present Percentage,90.88964199952592
31,2018,833193.0,Present Percentage,91.69844201763577
31,2018,1190336.0,Present Percentage,91.80365879886016
31,2018,951722.0,Present Percentage,92.93533195618048
31,2018,1308229.0,Present Percentage,92.0331990805891
31,2018,791342.0,Present Percentage,87.34226162645228
31,2019,1016950.0,Present Percentage,95.07871576773687
31,2019,1198228.0,Present Percentage,94.66570635972452
31,2019,1018469.0,Present Percentage,92.61872477218256
31,2019,898917.0,Present Percentage,91.57074568619795
31,2019,1171814.0,Present Percentage,91.20048062235134
31,2019,898494.0,Present Percentage,92.12014771384116
31,2019,599190.0,Present Percentage,84.81049416712561
31,2020,595511.0,Present Percentage,86.52720100888145
31,2020,1250763.0,Present Percentage,89.67534217113874
31,2020,1071136.0,Present Percentage,88.94874226988917
31,2020,1010670.0,Present Percentage,89.62411073842105
31,2020,1128149.0,Present Percentage,89.87181657742018
31,2020,811452.0,Present Percentage,89.73568368800619
31,2020,1183509.0,Present Percentage,89.40075656374393
31,2020,1183493.0,Present Percentage,88.34948749168774
31,2020,1124160.0,Present Percentage,87.99049957301452
31,2020,1023598.0,Present Percentage,82.4721228451013
32,2018,152531.0,Present Percentage,92.30975998321652
32,2018,224309.0,Present Percentage,92.92003441680896
32,2018,183704.0,Present Percentage,91.3883203414188
32,2018,153191.0,Present Percentage,90.98184619200866
32,2018,204337.0,Present Percentage,88.49156051033343
32,2018,142800.0,Present Percentage,91.16806722689076
32,2018,204266.0,Present Percentage,91.04549949575554
32,2018,164038.0,Present Percentage,91.5342786427535
32,2018,227695.0,Present Percentage,90.7622038252926
32,2018,144332.0,Present Percentage,84.86267771526758
32,2019,172930.0,Present Percentage,92.88960851211473
32,2019,205128.0,Present Percentage,92.94733044733044
32,2019,174477.0,Present Percentage,91.45216848065935
32,2019,153651.0,Present Percentage,90.56302920254342
32,2019,203869.0,Present Percentage,89.10722081336544
32,2019,153587.0,Present Percentage,90.83841731396537
32,2019,102419.0,Present Percentage,87.18597135297162
32,2020,97380.0,Present Percentage,79.84801807352639
32,2020,205825.0,Present Percentage,85.48281306935503
32,2020,176360.0,Present Percentage,87.1603538217283
32,2020,166416.0,Present Percentage,88.97041149889434
32,2020,185952.0,Present Percentage,89.38758389261746
32,2020,133712.0,Present Percentage,89.57984324518368
32,2020,195594.0,Present Percentage,89.7282125218565
32,2020,196739.0,Present Percentage,89.95318670929505
32,2020,189128.0,Present Percentage,89.97451461444102
32,2020,172898.0,Present Percentage,85.38560307233166
